id,degree,eigenvector,closeness,page_name,predicted_eigen,eigen_residual,degree_rank,eigen_rank,closeness_rank,betweenness,betweenness_rank,bonacich_neutral,bonacich_neutral_rank,bonacich_supportive,bonacich_supportive_rank,bonacich_suppressive,bonacich_suppressive_rank,rank_change_supportive,rank_change_suppressive
19653,0.08695652173913043,0.25633644781243065,0.539287585878969,Helga Kühn-Mengel,0.043871416394568354,0.2124650314178623,639.0,104.0,681.0,4.541498737893103e-06,3260.0,0.33645663153207916,258.0,0.2852446852616828,167.0,0.2563363686117238,104.0,-91.0,-154.0
19659,0.003105590062111801,6.525219290495093e-07,0.2370706656128485,Геннадій Зубко,-0.005921805671771637,0.005922458193700687,4292.0,5015.0,5240.0,0.0,4316.0,0.178306877303191,5039.0,0.08190159908327216,5068.0,6.521885826220954e-07,5008.0,29.0,-31.0
19661,0.003105590062111801,0.03273381822359504,0.39384264654612117,Enrico Corongiu,-0.005921805671771637,0.038655623895366684,4292.0,355.0,3056.0,0.0,4316.0,0.19416101193010374,2557.0,0.10547926345255079,1797.0,0.03273390262256043,355.0,-760.0,-2202.0
19664,0.0,6.844615806175764e-09,0.17167734246221822,Charanjit Singh Channi,-0.007765999081636081,0.007766005926251887,4944.0,5638.0,5574.0,0.0,4316.0,0.1765202859996076,5630.0,0.08081670821486128,5636.0,6.740788494152655e-09,5638.0,6.0,8.0
19669,0.11180124223602485,2.730773191239163e-05,0.2907788137035646,Nicola Sturgeon,0.05862496367348391,-0.05859765594157152,428.0,3437.0,4803.0,0.006216859310240279,110.0,0.25041854053163604,811.0,0.1280578076517657,1081.0,2.7302812362166923e-05,3415.0,270.0,2604.0
19674,0.0,1.148764535450643e-06,0.25443404670648706,Annie Lööf,-0.007765999081636081,0.007767147846171532,4944.0,4809.0,5151.0,0.0,4316.0,0.17659387266776835,5494.0,0.08087778890944955,5506.0,1.1482150622164712e-06,4798.0,12.0,-696.0
19679,0.062111801242236024,0.0012962713781991021,0.4792710583806879,Arnold Chan,0.029117869115652797,-0.027821597737453695,989.0,1330.0,1469.0,7.30084803655782e-05,2042.0,0.2546395729367525,766.0,0.1479455079131456,731.0,0.0012913670734497873,1297.0,-35.0,531.0
19682,0.0,3.8770246762082307e-07,0.265820441754247,Marjorie Decker,-0.007765999081636081,0.007766386784103701,4944.0,5176.0,5102.0,0.0,4316.0,0.1765187042887448,5641.0,0.08081536056073185,5644.0,3.8385295732675505e-07,5176.0,3.0,-465.0
19702,0.12111801242236025,0.002251947412295563,0.5084547165860412,Katy Gallagher,0.06415754390307725,-0.061905596490781686,363.0,955.0,1043.0,0.00011036804594081995,1819.0,0.3261717949587812,289.0,0.22173345048927195,302.0,0.0014117378711113937,1201.0,13.0,912.0
19704,0.006211180124223602,1.9579732119300117e-06,0.30281131521051785,Manon Massé,-0.0040776122619071925,0.004079570235119122,3825.0,4606.0,4590.0,2.986970583170929e-05,2485.0,0.1805439595974628,4335.0,0.08337378296701825,4431.0,1.941833669934304e-06,4603.0,96.0,268.0
19707,0.062111801242236024,0.01110011024454439,0.7200294495493954,Thomas Gebhart,0.029117869115652797,-0.01801775887110841,989.0,538.0,24.0,0.004902753939412681,152.0,0.2597583406767532,707.0,0.15226736523539777,679.0,0.011086550335209416,538.0,-28.0,-169.0
19711,0.021739130434782608,9.075159264267459e-05,0.4566194355277406,Dominique Estrosi Sassone,0.005143354787415028,-0.005052603194772354,2319.0,2548.0,1938.0,1.1567313039483481e-05,2914.0,0.19315467552082788,2652.0,0.09198033453914642,2745.0,9.063907599259207e-05,2515.0,93.0,-137.0
19715,0.059006211180124224,0.0008644405960420155,0.4955199704266704,Magnus Heunicke,0.027273675705788356,-0.02640923510974634,1057.0,1505.0,1207.0,0.00027509281026321395,1244.0,0.22024089219460774,1424.0,0.11032169657784804,1576.0,0.0008636458270026821,1460.0,152.0,36.0
19720,0.006211180124223602,4.51443491299974e-06,0.27452575126127127,Dean Del Mastro,-0.0040776122619071925,0.004082126696820192,3825.0,4297.0,5031.0,1.722008042027066e-07,4064.0,0.1846816136259498,3571.0,0.08776185300702333,3322.0,4.376511959916875e-06,4305.0,-249.0,734.0
19724,0.009316770186335404,1.4200016081617112e-06,0.29344364579296384,Miguel Ángel Yunes Márquez,-0.002233418852042748,0.00223483885365091,3418.0,4727.0,4759.0,8.477774081033012e-06,3020.0,0.18276516482541708,3890.0,0.0848040885746761,3988.0,1.4093780205759565e-06,4726.0,98.0,836.0
19728,0.009316770186335404,1.6117938223662583e-06,0.32730148325998026,Wladimir Costa,-0.002233418852042748,0.0022350306458651143,3418.0,4676.0,4119.0,5.361312582551983e-06,3196.0,0.18331047882251364,3802.0,0.08532329296953206,3869.0,1.595950980313282e-06,4675.0,67.0,873.0
19732,0.07142857142857142,0.018264400226968482,0.5928926543298341,Alexander Van der Bellen,0.03465044934524613,-0.016386049118277648,826.0,443.0,299.0,0.0026814487971275032,271.0,0.23482877467663132,1095.0,0.1265839960983795,1109.0,0.018263649547634514,443.0,14.0,-652.0
19733,0.034161490683229816,0.0019946280892081066,0.6565374711321781,Donatella Albano - Senatrice della Repubblica,0.012520128426872805,-0.010525500337664698,1765.0,1024.0,104.0,0.0010843876227720013,606.0,0.2047574198292453,1939.0,0.1012095068478933,1987.0,0.0019842890984646004,996.0,48.0,-943.0
19735,0.049689440993788817,0.00017893411262069015,0.520972232030374,Andrew Wallace - LNP Federal Member for Fisher,0.021741095476195023,-0.021562161363574334,1281.0,2246.0,881.0,0.0006626119302678969,782.0,0.2276467644971782,1238.0,0.12124452641154407,1229.0,0.00015599352145031015,2258.0,-9.0,1020.0
19738,0.034161490683229816,1.2045563961641207e-05,0.2936930658111841,Nuk Korako MP,0.012520128426872805,-0.012508082862911163,1765.0,3946.0,4752.0,7.373416701888544e-07,3776.0,0.20378145996418126,1982.0,0.09944671139599039,2087.0,1.1765332779614478e-05,3943.0,105.0,1961.0
19740,0.003105590062111801,5.829372201524101e-07,0.3145071007030733,Nilton Capixaba,-0.005921805671771637,0.005922388608991789,4292.0,5051.0,4335.0,9.995468418628941e-06,2963.0,0.17876918625736404,4798.0,0.08230406376322093,4820.0,5.768004786531644e-07,5049.0,22.0,251.0
19746,0.015527950310559006,1.2007639055935196e-05,0.31364393572967314,Sénateur Pierre-Hugues Boisvenu,0.0014549679676861393,-0.001442960328630204,2776.0,3951.0,4366.0,3.0886775002300916e-05,2470.0,0.1963491562076661,2411.0,0.09745334639790311,2236.0,1.1678369631872537e-05,3946.0,-175.0,1535.0
19747,0.040372670807453416,4.052629931111294e-05,0.45238554747363846,Liderança PSDB Senado,0.01620851524660169,-0.016167988947290577,1565.0,3153.0,2011.0,2.413938631627252e-06,3477.0,0.21028215236405165,1725.0,0.10429076878568785,1841.0,4.016461893285375e-05,3135.0,116.0,1410.0
19749,0.040372670807453416,1.482363411477268e-05,0.3860700113396918,Paco Cienfuegos,0.01620851524660169,-0.01619369161248692,1565.0,3822.0,3150.0,0.0004206793219128159,973.0,0.2042912171251189,1956.0,0.09877550929006924,2129.0,1.476411495812748e-05,3811.0,173.0,1855.0
19751,0.003105590062111801,2.0269518789871567e-06,0.30306723149324233,Miguel Rossetto,-0.005921805671771637,0.005923832623650625,4292.0,4595.0,4584.0,0.0,4316.0,0.17988395650840355,4508.0,0.08336587824907837,4434.0,2.0088483028055307e-06,4592.0,-74.0,84.0
19764,0.003105590062111801,1.4525755151537501e-06,0.3067629237095908,Rafael Motta,-0.005921805671771637,0.005923258247286791,4292.0,4716.0,4503.0,6.694843101839422e-07,3795.0,0.18085138358872446,4257.0,0.08411687803904346,4200.0,1.439238597926823e-06,4715.0,-57.0,458.0
19769,0.012422360248447204,0.002383527926928712,0.48257600882920354,Armin Schwarz,-0.0003892254421783044,0.0027727533691070164,3051.0,922.0,1405.0,7.929403643483525e-05,2002.0,0.1908978826992133,2832.0,0.09293398762698513,2637.0,0.002382214400440134,892.0,-195.0,-1940.0
19770,0.003105590062111801,5.433734866033575e-07,0.29464697937981144,Nick Herbert,-0.005921805671771637,0.00592234904525824,4292.0,5067.0,4726.0,0.0,4316.0,0.18224984579690945,4004.0,0.08515574931259126,3908.0,5.354568745259999e-07,5065.0,-96.0,1061.0
19779,0.024844720496894408,0.00022780015180482672,0.45147632861160764,Erwann Binet,0.006987548197279472,-0.006759748045474645,2172.0,2136.0,2031.0,0.0011855563118581217,546.0,0.19426643995552453,2543.0,0.09252090651167173,2689.0,0.00022764157535984763,2108.0,146.0,-435.0
19781,0.06521739130434782,5.960674511071832e-05,0.4470913810070854,Todd Muller MP,0.030962062525517246,-0.030902455780406526,940.0,2856.0,2140.0,0.00023468668735880066,1328.0,0.2262826763815437,1272.0,0.11463548834175327,1427.0,5.7835579788813996e-05,2850.0,155.0,1578.0
19783,0.049689440993788817,4.605688484962031e-05,0.38339698781207826,Chungsen (CS) Leung,0.021741095476195023,-0.021695038591345403,1281.0,3051.0,3201.0,2.518969688968197e-07,3987.0,0.23025568134244642,1183.0,0.12444169008549595,1147.0,4.526140920277747e-05,3046.0,-36.0,1863.0
19798,0.021739130434782608,3.010280467098039e-05,0.45228443061074286,Simone Tebet,0.005143354787415028,-0.005113251982744048,2319.0,3375.0,2015.0,0.0007348743600215813,735.0,0.19394451539230792,2583.0,0.09275391259753978,2661.0,2.983561727021275e-05,3355.0,78.0,772.0
19803,0.09316770186335403,0.001994720269943042,0.6683661511301717,"Nina Springle, MP",0.04755980321429724,-0.0455650829443542,571.0,1023.0,72.0,0.009092136517938672,72.0,0.264853406467331,664.0,0.15214388031212986,682.0,0.0017586838989477446,1061.0,18.0,397.0
19805,0.034161490683229816,4.444373879446747e-05,0.4751378869243991,Felipe Maia,0.012520128426872805,-0.012475684688078336,1765.0,3083.0,1545.0,0.0001559015585987362,1655.0,0.20515146228162315,1923.0,0.10075721368352918,2009.0,4.412120143745462e-05,3065.0,86.0,1142.0
19806,0.021739130434782608,0.0015701145263316144,0.48597769445102207,Nikola Gruevski,0.005143354787415028,-0.0035732402610834137,2319.0,1146.0,1355.0,0.0011002411130436784,605.0,0.19436224653709125,2533.0,0.09401113180634313,2525.0,0.0015689234232586825,1112.0,-8.0,-1421.0
19808,0.049689440993788817,0.016118590050826224,0.6141118561622082,Theodor Stolojan,0.021741095476195023,-0.005622505425368799,1281.0,463.0,244.0,0.00046248391001220364,933.0,0.2311270270274239,1169.0,0.12734946993555943,1096.0,0.016116255343788976,463.0,-73.0,-706.0
19811,0.012422360248447204,8.368545900710982e-07,0.24353183673464568,Ian Blackford MP,-0.0003892254421783044,0.0003900622967683755,3051.0,4934.0,5217.0,3.0066748837935026e-06,3407.0,0.1862947320212775,3322.0,0.08737040164165864,3401.0,8.363367936302528e-07,4926.0,79.0,1604.0
19824,0.027950310559006212,9.349665629255673e-06,0.3433038505697925,César Halum,0.008831741607143917,-0.008822391941514662,2025.0,4061.0,3869.0,3.4547447808108676e-05,2426.0,0.19875794304766378,2252.0,0.095995479011153,2355.0,9.25704724537533e-06,4049.0,103.0,1797.0
19825,0.003105590062111801,9.576052451805338e-06,0.2954666215256716,Deputato Ivan Catalano,-0.005921805671771637,0.005931381724223442,4292.0,4048.0,4717.0,6.024670208501534e-07,3815.0,0.17930767913522053,4631.0,0.08283872773927532,4639.0,9.56579770471146e-06,4034.0,8.0,-597.0
19827,0.049689440993788817,3.462856096195816e-05,0.381510593237806,Stuart Nash MP,0.021741095476195023,-0.021706466915233064,1281.0,3270.0,3227.0,1.2450869726103043e-05,2892.0,0.21402736458218616,1606.0,0.10615783067764012,1755.0,2.769124461886775e-05,3403.0,149.0,1797.0
19831,0.003105590062111801,9.664680940896317e-06,0.3245546790014288,Philippe Close,-0.005921805671771637,0.005931470352712533,4292.0,4040.0,4156.0,0.0,4316.0,0.1789480916702702,4701.0,0.08243896579960348,4756.0,9.65812400221829e-06,4025.0,55.0,-676.0
19847,0.006211180124223602,4.5594841024101724e-05,0.3126155502167648,Kateřina Konečná,-0.0040776122619071925,0.004123207102931294,3825.0,3059.0,4388.0,4.755394712521456e-07,3857.0,0.18058300663307178,4321.0,0.08346193550256702,4355.0,4.558252171610602e-05,3043.0,34.0,-1278.0
19853,0.049689440993788817,0.00503852900107534,0.512744347339361,"Judith Gerlach, MdL",0.021741095476195023,-0.01670256647511968,1281.0,689.0,985.0,8.646822883209121e-05,1957.0,0.23300012748494706,1125.0,0.12667981539974482,1107.0,0.0050364023274421296,680.0,-18.0,-445.0
19858,0.043478260869565216,3.445139885647588e-05,0.3605102844365646,Lucie Charlebois,0.01805270865646614,-0.018018257257609662,1472.0,3275.0,3600.0,4.7028829749114186e-07,3860.0,0.21297362321073668,1638.0,0.10639565995989399,1744.0,3.434935335919355e-05,3252.0,106.0,1614.0
19860,0.0,2.3836725558180916e-05,0.45996730332386593,Federico Gutiérrez Zuluaga,-0.007765999081636081,0.007789835807194261,4944.0,3560.0,1878.0,0.0,4316.0,0.1772580896321152,5149.0,0.08149104679583205,5151.0,2.3628106377316923e-05,3543.0,2.0,-1606.0
19862,0.06832298136645963,0.17404012460780027,0.5739995692061525,Dr. Ilja-Kristin Seewald,0.03280625593538169,0.14123386867241858,879.0,159.0,411.0,0.0002370862156890558,1325.0,0.29368533954398907,444.0,0.22589098120430337,289.0,0.17403973031541822,159.0,-155.0,-285.0
19867,0.07142857142857142,7.585878212792696e-05,0.4336449098946739,Paolo Bernini,0.03465044934524613,-0.0345745905631182,826.0,2675.0,2387.0,0.00013683807246101515,1726.0,0.24198088737796183,955.0,0.12910161730705166,1062.0,7.536768493823403e-05,2647.0,107.0,1692.0
19871,0.021739130434782608,2.0592396712559706e-05,0.3725148994629769,Ana Paula Lima,0.005143354787415028,-0.005122762390702469,2319.0,3665.0,3346.0,2.1787020708562852e-05,2648.0,0.19902460938002003,2239.0,0.0972842637165554,2253.0,2.047204506373127e-05,3651.0,14.0,1412.0
19873,0.034161490683229816,0.00012739398644964346,0.49559414260466517,Merete Riisager,0.012520128426872805,-0.01239273444042316,1765.0,2370.0,1206.0,2.6903229525712974e-05,2535.0,0.20321180748536105,2017.0,0.09893149662769263,2118.0,0.00012699457470343527,2344.0,101.0,327.0
19874,0.031055900621118012,4.106144440051148e-05,0.3755380673049938,Martin Dixon MP,0.01067593501700836,-0.010634873572607848,1883.0,3142.0,3281.0,7.540043398676547e-07,3774.0,0.20661056011146825,1870.0,0.10396849329433776,1851.0,3.2769178700365504e-05,3283.0,-19.0,1413.0
19875,0.0,5.416129274087115e-06,0.2733024997474256,Andreas Zakostelsky,-0.007765999081636081,0.007771415210910168,4944.0,4247.0,5046.0,0.0,4316.0,0.17657038301259917,5536.0,0.08086428439458913,5532.0,5.414497676527109e-06,4240.0,-4.0,-1296.0
19877,0.13664596273291926,0.043525581917910304,0.7961933549987815,Tanja Fajon,0.07337851095239946,-0.029852929034489155,279.0,302.0,4.0,0.020977242654236016,28.0,0.2975336785978016,421.0,0.18013655711442886,455.0,0.04351155018395896,302.0,34.0,-119.0
19878,0.003105590062111801,3.1843810437000095e-06,0.32762448868490995,João Cury,-0.005921805671771637,0.005924990052815337,4292.0,4440.0,4098.0,0.0,4316.0,0.18008962168568476,4487.0,0.08346775046701338,4352.0,3.1541562895856207e-06,4434.0,-135.0,-53.0
19881,0.08695652173913043,0.00011075190565383616,0.44902741861880135,Giulia Di Vita,0.043871416394568354,-0.04376066448891452,639.0,2445.0,2080.0,2.015430281407478e-05,2681.0,0.2575751698356068,732.0,0.140875578108361,830.0,0.00011018336148701554,2416.0,98.0,1684.0
19882,0.012422360248447204,4.3533409933382874e-06,0.3294184382265839,Deputado Federal Alexandre Leite,-0.0003892254421783044,0.00039357878317164267,3051.0,4316.0,4081.0,1.5698232578299797e-05,2794.0,0.18726788417007567,3210.0,0.08833916008815033,3224.0,4.308254793440178e-06,4315.0,14.0,1105.0
19883,0.0,0.015016816548997539,0.38957420612487065,Reiner Zimmer,-0.007765999081636081,0.02278281563063362,4944.0,475.0,3108.0,0.0,4316.0,0.1831128428058903,3839.0,0.09109150994924174,2848.0,0.015016847560083537,475.0,-991.0,-3364.0
19886,0.009316770186335404,3.420354739844295e-07,0.2876870907507694,Marcus Jones,-0.002233418852042748,0.0022337608875167324,3418.0,5202.0,4826.0,3.888344756540756e-06,3317.0,0.18580159395892348,3395.0,0.08730372464150939,3414.0,3.364428287072123e-07,5202.0,19.0,1807.0
19887,0.006211180124223602,3.671527582213428e-05,0.4574369922076396,Eduardo Azeredo,-0.0040776122619071925,0.004114327537729326,3825.0,3221.0,1923.0,0.0,4316.0,0.1836892503550529,3738.0,0.0862286240813621,3645.0,3.6471783587166985e-05,3202.0,-93.0,-536.0
19888,0.0,1.372226904591913e-08,0.2063269212652895,Rep. Caleb Q. Dyer,-0.007765999081636081,0.007766012803905127,4944.0,5608.0,5422.0,0.0,4316.0,0.1767036814815327,5355.0,0.08096508419461812,5380.0,1.3574267007194314e-08,5608.0,25.0,253.0
19891,0.18012422360248448,0.416421959633638,0.5717357257931948,Andreas Schwarz,0.09919721869050169,0.3172247409431363,158.0,49.0,426.0,0.0002815417452373621,1233.0,0.457953343068216,84.0,0.42618451337400565,55.0,0.41642187480872006,49.0,-29.0,-35.0
19892,0.037267080745341616,1.2042686557181047e-05,0.30507420427722276,Paula Bennett,0.01436432183673725,-0.014352279150180069,1656.0,3948.0,4528.0,6.2301875558127145e-06,3129.0,0.20455741760612398,1946.0,0.0996532241801524,2076.0,1.1754789112510495e-05,3944.0,130.0,1998.0
19894,0.07763975155279502,0.048040190407007966,0.5542372996759859,Britta Haßelmann,0.03833883616497502,0.009701354242032945,724.0,288.0,547.0,0.0005915425525305426,833.0,0.25825906073678107,724.0,0.15588769577704606,648.0,0.04803942181275679,288.0,-76.0,-436.0
19895,0.0,9.682120544852058e-06,0.32315187997818917,Νίκος Ανδρουλάκης,-0.007765999081636081,0.007775681202180933,4944.0,4039.0,4175.0,0.0,4316.0,0.1765532533023815,5566.0,0.08085224875254723,5552.0,9.676943757754267e-06,4024.0,-14.0,-1542.0
19899,0.012422360248447204,0.00015631125213154458,0.49171609616446044,"Ulrike Müller, MdEP",-0.0003892254421783044,0.000545536694309849,3051.0,2299.0,1280.0,0.0005328754804118896,869.0,0.18495409930246323,3531.0,0.08638048078566228,3619.0,0.0001560450024634481,2257.0,88.0,-1274.0
19906,0.10559006211180125,0.009493686680695515,0.46844855539483754,Armin Laschet,0.054936576853755026,-0.04544289017305951,471.0,566.0,1703.0,9.627635324412868e-05,1894.0,0.27801159115871316,552.0,0.16113314640265594,597.0,0.00949139999286463,565.0,45.0,13.0
19907,0.003105590062111801,1.8921315647403064e-06,0.32305363360027084,Daniel Filmus,-0.005921805671771637,0.005923697803336378,4292.0,4622.0,4176.0,0.0,4316.0,0.17902329917448256,4687.0,0.08252853011663981,4733.0,1.880716067748797e-06,4619.0,46.0,-68.0
19911,0.024844720496894408,0.002862486601181949,0.47086638319169843,"Max Gibis, Mitglied des Landtags",0.006987548197279472,-0.004125061596097523,2172.0,863.0,1642.0,2.36063657859211e-06,3484.0,0.20997213660540986,1736.0,0.10862940862908245,1645.0,0.002861765518467025,830.0,-91.0,-906.0
19915,0.0,1.985965585486735e-06,0.31730207963928114,Angélica Lozano Correa,-0.007765999081636081,0.007767985047221568,4944.0,4604.0,4291.0,0.0,4316.0,0.17734710609129697,5137.0,0.08158117183820361,5134.0,1.9689666855462578e-06,4599.0,-3.0,-538.0
19917,0.0,1.6486962830617736e-05,0.35436171719712806,Eric Coquerel,-0.007765999081636081,0.0077824860444666985,4944.0,3757.0,3676.0,0.0,4316.0,0.17700763188738255,5205.0,0.08122579378364174,5213.0,1.6447355894020113e-05,3747.0,8.0,-1458.0
19923,0.006211180124223602,0.0007884611631444745,0.5145561554988056,Dalia Grybauskaitė,-0.0040776122619071925,0.004866073425051667,3825.0,1553.0,958.0,0.0005269629044389408,876.0,0.18233953230874309,3976.0,0.08529579722031692,3875.0,0.000787872129431282,1512.0,-101.0,-2464.0
19924,0.012422360248447204,4.797984473685803e-06,0.299523623762933,Robin Kelly,-0.0003892254421783044,0.0003940234266519902,3051.0,4279.0,4643.0,2.4156982554137648e-05,2593.0,0.1839883060653178,3692.0,0.08542006052230836,3846.0,4.755965192410488e-06,4275.0,154.0,583.0
19925,0.0,1.3574842417491717e-06,0.26908608731604833,Thomas Sierzycki,-0.007765999081636081,0.00776735656587783,4944.0,4741.0,5074.0,0.0,4316.0,0.1769964757673769,5211.0,0.08133995378134203,5184.0,1.3366606361431278e-06,4744.0,-27.0,-467.0
19926,0.003105590062111801,1.7251024556571844e-06,0.32433283741858465,Senator Mike Crapo,-0.005921805671771637,0.005923530774227294,4292.0,4657.0,4160.0,7.816225103858089e-05,2006.0,0.17916994772580305,4658.0,0.08266018584095557,4697.0,1.7073148864418282e-06,4656.0,39.0,-2.0
19928,0.018633540372670808,0.0013833383191926938,0.6316727945448715,Miguel Lifschitz,0.0032991613775505847,-0.0019158230583578909,2542.0,1268.0,193.0,0.004226339135125993,178.0,0.1925066066016266,2701.0,0.09267213106742213,2671.0,0.0013734401435562178,1235.0,-30.0,-1466.0
19930,0.07763975155279502,0.1820912291619001,0.4857598086153564,Tevfik Özkan,0.03833883616497502,0.14375239299692508,724.0,154.0,1358.0,1.3881298281860108e-05,2847.0,0.2985064273741831,414.0,0.23094363673282053,279.0,0.18209142576721826,154.0,-135.0,-260.0
19933,0.0,6.878774162706028e-07,0.27856889678844193,宋瑋莉,-0.007765999081636081,0.0077666869590523515,4944.0,4995.0,4989.0,0.0,4316.0,0.17710251074428301,5175.0,0.08132843508219897,5189.0,6.800980014427465e-07,4992.0,14.0,-183.0
19935,0.027950310559006212,4.950352299422775e-05,0.4728735490679973,Armando Monteiro,0.008831741607143917,-0.00878223808414969,2025.0,2994.0,1591.0,0.00015285262107309923,1668.0,0.20008207385228444,2179.0,0.09734998339584909,2247.0,4.921232596907968e-05,2975.0,68.0,796.0
19936,0.024844720496894408,0.0018655976678820885,0.6681051350832129,Michelle Bachelet,0.006987548197279472,-0.005121950529397384,2172.0,1063.0,73.0,0.005240839327584347,142.0,0.2013085842915323,2107.0,0.09959638243866022,2077.0,0.0018554176451692434,1034.0,-30.0,-1073.0
19942,0.006211180124223602,0.024507380702017908,0.4085596413969521,Sören Link,-0.0040776122619071925,0.0285849929639251,3825.0,399.0,2903.0,5.689295751590706e-08,4192.0,0.19056207233560504,2858.0,0.0995930386083254,2079.0,0.024507409590582317,399.0,-779.0,-2459.0
19953,0.006211180124223602,3.243017647333997e-05,0.3199475706005981,זוהיר בהלול زهير بهلول,-0.0040776122619071925,0.004110042438380533,3825.0,3313.0,4251.0,0.0,4316.0,0.18083517723335374,4261.0,0.08360769464757449,4312.0,3.24120437445679e-05,3291.0,51.0,-970.0
19958,0.0,6.085127299459516e-07,0.29759262962628746,Felipe Peixoto,-0.007765999081636081,0.007766607594366027,4944.0,5034.0,4672.0,0.0,4316.0,0.17679139088603302,5298.0,0.08106781031342006,5290.0,6.020628534331043e-07,5034.0,-8.0,-264.0
19959,0.024844720496894408,3.3205095911428774e-05,0.3730730335901145,Dominic Perrottet MP,0.006987548197279472,-0.006954343101368043,2172.0,3299.0,3336.0,1.1901960560149803e-05,2904.0,0.19846883719529265,2276.0,0.09708748634520975,2267.0,2.683096098254808e-05,3436.0,-9.0,1160.0
19967,0.046583850931677016,2.4121567626060618e-05,0.37140095346157986,Daniel Almeida,0.01989690206633058,-0.01987278049870452,1382.0,3544.0,3365.0,3.217500913907937e-05,2452.0,0.21743819559227714,1506.0,0.10973060545300618,1608.0,2.3972127565851667e-05,3525.0,102.0,2019.0
19975,0.003105590062111801,1.7376893809666634e-08,0.19372388495677348,Fabian Stang,-0.005921805671771637,0.005921823048665446,4292.0,5565.0,5498.0,0.0,4316.0,0.17850715965913214,4922.0,0.08206220673250403,4958.0,1.7283132338758726e-08,5565.0,36.0,643.0
19976,0.003105590062111801,1.443155608929226e-07,0.20824462684400843,Neto Robinson Terán,-0.005921805671771637,0.00592194998733253,4292.0,5361.0,5413.0,0.0,4316.0,0.17912707858288018,4666.0,0.08258001960547963,4722.0,1.4335140187299059e-07,5360.0,56.0,694.0
19980,0.021739130434782608,1.2679056256833432e-05,0.42223631069329254,Andrew Stephenson MP,0.005143354787415028,-0.005130675731158195,2319.0,3912.0,2606.0,0.0002695690993384519,1252.0,0.19543732865154995,2462.0,0.09380571441137686,2546.0,1.2531429876615069e-05,3900.0,84.0,1438.0
19982,0.062111801242236024,0.2010318560284222,0.5645766232173685,Sabine Bätzing-Lichtenthäler,0.029117869115652797,0.17191398691276938,989.0,144.0,481.0,0.0007073280069720627,755.0,0.3044596158174343,382.0,0.24427039024792863,250.0,0.20103133627032874,144.0,-132.0,-238.0
19995,0.0,2.529676278600049e-05,0.26125801736172666,Bürgermeister Klaus Luger,-0.007765999081636081,0.007791295844422081,4944.0,3497.0,5122.0,0.0,4316.0,0.1765868233446869,5511.0,0.08088085439094175,5501.0,2.5295984460747457e-05,3480.0,-10.0,-2031.0
20000,0.027950310559006212,0.0005608282680515826,0.5306215098132375,Pablo Casado,0.008831741607143917,-0.008270913339092335,2025.0,1732.0,767.0,4.6195280539556985e-05,2296.0,0.1962838022487759,2415.0,0.09412161343856318,2513.0,0.0005599687498366129,1694.0,98.0,-721.0
20001,0.059006211180124224,1.0475318317172657e-06,0.24678969931688907,John Swinney  MSP,0.027273675705788356,-0.027272628173956637,1057.0,4852.0,5189.0,0.001236928091521582,522.0,0.2173443294971237,1508.0,0.10726983008673796,1710.0,1.046734948376312e-06,4842.0,202.0,3334.0
20002,0.0,1.522716545298675e-08,0.10782239662391267,Jolanta Szczypińska,-0.007765999081636081,0.007766014308801534,4944.0,5591.0,5676.0,0.0,4316.0,0.17668591276227252,5383.0,0.08095068914932317,5407.0,1.5220086403355903e-08,5586.0,24.0,203.0
20006,0.003105590062111801,0.0008278597848394407,0.4109105901958217,Holger Stahlknecht,-0.005921805671771637,0.006749665456611078,4292.0,1535.0,2832.0,2.314187848699539e-06,3490.0,0.18465589764819249,3580.0,0.0881485874924707,3261.0,0.0008276056248567139,1489.0,-319.0,-2091.0
20009,0.037267080745341616,0.004225764505902991,0.4997294078432401,Marc Blondin MdL,0.01436432183673725,-0.010138557330834259,1656.0,742.0,1152.0,4.416814892071106e-05,2317.0,0.21552758078304943,1565.0,0.11225430415690797,1504.0,0.004223981430407929,730.0,-61.0,-835.0
20011,0.003105590062111801,1.0334323816424441e-05,0.39290330087509817,Mauricio Lizcano,-0.005921805671771637,0.005932139995588061,4292.0,4018.0,3073.0,0.0,4316.0,0.17858588493561178,4876.0,0.08215190351004846,4906.0,1.0302003103234536e-05,4002.0,30.0,-874.0
20013,0.10869565217391304,0.32291307907058026,0.5864121435773069,Dagmar Schmidt,0.05678077026361947,0.2661323088069608,444.0,74.0,332.0,3.1929293953269826e-05,2455.0,0.38240545678104715,166.0,0.34252916887406987,103.0,0.3229122281281341,74.0,-63.0,-92.0
20019,0.018633540372670808,0.0004334895466249663,0.36862956004167075,Bob Bratina,0.0032991613775505847,-0.0028656718309256184,2542.0,1857.0,3440.0,0.0,4316.0,0.21358418085640668,1619.0,0.11486420976589341,1417.0,0.0004306988354575911,1816.0,-202.0,197.0
20025,0.07142857142857142,0.017401044715673386,0.5721702876096371,Marie-Agnes Strack-Zimmermann,0.03465044934524613,-0.017249404629572744,826.0,452.0,423.0,0.002597346253251764,279.0,0.23799384787812003,1026.0,0.1296824838571246,1049.0,0.017400348124302044,452.0,23.0,-574.0
